L(l),2,K,4,T,6,No arbitrage?,Arbitrage!

Period,Day Ahead Price
0,1.76873
1,16.6719
2,15.2448
3,12.9367
4,11.7996
5,12.3883

Scenario ID,Period,Real Time Price,Renewable Generation Output
22,3,8.83877,125.068
22,4,13.6554,141.906
22,5,17.9303,17.7958
23,0,1.91203,11.8081
23,1,25.4565,1.51988
23,2,4.18888,116.961
23,3,8.83877,125.068
23,4,13.6554,141.906
23,5,4.36586,63.3776
24,0,1.91203,11.8081
24,1,25.4565,1.51988
24,2,4.18888,116.961
24,3,8.83877,125.068
24,4,6.52871,109.782
24,5,13.6532,32.0583
25,0,1.91203,11.8081
25,1,25.4565,1.51988
25,2,4.18888,116.961
25,3,8.83877,125.068
25,4,6.52871,109.782
25,5,3.07591,133.642
26,0,1.91203,11.8081
26,1,25.4565,1.51988
26,2,4.18888,116.961
26,3,8.83877,125.068
26,4,6.52871,109.782
26,5,4.55041,24.7099
27,0,1.91203,11.8081
27,1,25.4565,1.51988
27,2,4.18888,116.961
27,3,8.83877,125.068
27,4,6.52871,109.782
27,5,20.1721,65.1749
28,0,1.91203,11.8081
28,1,25.4565,1.51988
28,2,4.18888,116.961
28,3,8.83877,125.068
28,4,20.0212,74.7959
28,5,10.168,29.9242
29,0,1.91203,11.8081
29,1,25.4565,1.51988
29,2,4.18888,116.961
29,3,8.83877,125.068
29,4,20.0212,74.7959
29,5,18.8042,59.7264
30,0,1.91203,11.8081
30,1,25.4565,1.51988
30,2,4.18888,116.961
30,3,8.83877,125.068
30,4,20.0212,74.7959
30,5,10.5242,23.541
31,0,1.91203,11.8081
31,1,25.4565,1.51988
31,2,4.18888,116.961
31,3,8.83877,125.068
31,4,20.0212,74.7959
31,5,3.75002,57.1546
32,0,1.91203,11.8081
32,1,25.4565,1.51988
32,2,4.18888,116.961
32,3,4.91929,97.6248
32,4,6.33015,111.446
32,5,10.5836,102.175
33,0,1.91203,11.8081
33,1,25.4565,1.51988
33,2,4.18888,116.961
33,3,4.91929,97.6248
33,4,6.33015,111.446
33,5,15.5128,92.0971
34,0,1.91203,11.8081
34,1,25.4565,1.51988
34,2,4.18888,116.961
34,3,4.91929,97.6248
34,4,6.33015,111.446
34,5,17.6457,22.9791
35,0,1.91203,11.8081
35,1,25.4565,1.51988
35,2,4.18888,116.961
35,3,4.91929,97.6248
35,4,6.33015,111.446
35,5,17.6256,92.1894
36,0,1.91203,11.8081
36,1,25.4565,1.51988
36,2,4.18888,116.961
36,3,4.91929,97.6248
36,4,10.5179,51.5821
36,5,23.0168,122.431
37,0,1.91203,11.8081
37,1,25.4565,1.51988
37,2,4.18888,116.961
37,3,4.91929,97.6248
37,4,10.5179,51.5821
37,5,16.3057,86.2333
38,0,1.91203,11.8081
38,1,25.4565,1.51988
38,2,4.18888,116.961
38,3,4.91929,97.6248
38,4,10.5179,51.5821
38,5,24.3059,119.259
39,0,1.91203,11.8081
39,1,25.4565,1.51988
39,2,4.18888,116.961
39,3,4.91929,97.6248
39,4,10.5179,51.5821
39,5,25.9326,68.9949
40,0,1.91203,11.8081
40,1,25.4565,1.51988
40,2,4.18888,116.961
40,3,4.91929,97.6248
40,4,12.7661,35.9866
40,5,0.228337,17.3565
41,0,1.91203,11.8081
41,1,25.4565,1.51988
41,2,4.18888,116.961
41,3,4.91929,97.6248
41,4,12.7661,35.9866
41,5,9.12365,27.5697
42,0,1.91203,11.8081
42,1,25.4565,1.51988
42,2,4.18888,116.961
42,3,4.91929,97.6248
42,4,12.7661,35.9866
42,5,7.29152,19.0138
43,0,1.91203,11.8081
43,1,25.4565,1.51988
43,2,4.18888,116.961
43,3,4.91929,97.6248
43,4,12.7661,35.9866
43,5,16.0757,100.728
44,0,1.91203,11.8081
44,1,25.4565,1.51988
44,2,4.18888,116.961
44,3,4.91929,97.6248
44,4,7.96953,68.8105
44,5,8.48259,51.2303
45,0,1.91203,11.8081
45,1,25.4565,1.51988
45,2,4.18888,116.961
45,3,4.91929,97.6248
45,4,7.96953,68.8105
45,5,1.81207,109.655
46,0,1.91203,11.8081
46,1,25.4565,1.51988
46,2,4.18888,116.961
46,3,4.91929,97.6248
46,4,7.96953,68.8105
46,5,12.9604,32.089
47,0,1.91203,11.8081
47,1,25.4565,1.51988
47,2,4.18888,116.961
47,3,4.91929,97.6248
47,4,7.96953,68.8105
47,5,2.91361,135.831
48,0,1.91203,11.8081
48,1,25.4565,1.51988
48,2,4.18888,116.961
48,3,18.4588,118.681
48,4,5.6173,102.488
48,5,23.2724,106.306
49,0,1.91203,11.8081
49,1,25.4565,1.51988
49,2,4.18888,116.961
49,3,18.4588,118.681
49,4,5.6173,102.488
49,5,13.5075,86.0661
50,0,1.91203,11.8081
50,1,25.4565,1.51988
50,2,4.18888,116.961
50,3,18.4588,118.681
50,4,5.6173,102.488
50,5,22.4094,29.6136
51,0,1.91203,11.8081
51,1,25.4565,1.51988
51,2,4.18888,116.961
51,3,18.4588,118.681
51,4,5.6173,102.488
51,5,4.89763,112.074
52,0,1.91203,11.8081
52,1,25.4565,1.51988
52,2,4.18888,116.961
52,3,18.4588,118.681
52,4,23.3477,79.6203
52,5,0.354337,122.327
53,0,1.91203,11.8081
53,1,25.4565,1.51988
53,2,4.18888,116.961
53,3,18.4588,118.681
53,4,23.3477,79.6203
53,5,8.37334,142.271
54,0,1.91203,11.8081
54,1,25.4565,1.51988
54,2,4.18888,116.961
54,3,18.4588,118.681
54,4,23.3477,79.6203
54,5,15.8749,47.9186
55,0,1.91203,11.8081
55,1,25.4565,1.51988
55,2,4.18888,116.961
55,3,18.4588,118.681
55,4,23.3477,79.6203
55,5,10.6194,92.9032
56,0,1.91203,11.8081
56,1,25.4565,1.51988
56,2,4.18888,116.961
56,3,18.4588,118.681
56,4,16.4984,31.165
56,5,11.3144,113.902
57,0,1.91203,11.8081
57,1,25.4565,1.51988
57,2,4.18888,116.961
57,3,18.4588,118.681
57,4,16.4984,31.165
57,5,20.882,107.342
58,0,1.91203,11.8081
58,1,25.4565,1.51988
58,2,4.18888,116.961
58,3,18.4588,118.681
58,4,16.4984,31.165
58,5,23.0387,63.2175
59,0,1.91203,11.8081
59,1,25.4565,1.51988
59,2,4.18888,116.961
59,3,18.4588,118.681
59,4,16.4984,31.165
59,5,10.0654,31.8537
60,0,1.91203,11.8081
60,1,25.4565,1.51988
60,2,4.18888,116.961
60,3,18.4588,118.681
60,4,5.26173,17.8066
60,5,19.8376,68.5237
61,0,1.91203,11.8081
61,1,25.4565,1.51988
61,2,4.18888,116.961
61,3,18.4588,118.681
61,4,5.26173,17.8066
61,5,24.5281,39.219
62,0,1.91203,11.8081
62,1,25.4565,1.51988
62,2,4.18888,116.961
62,3,18.4588,118.681
62,4,5.26173,17.8066
62,5,17.4395,8.31775
63,0,1.91203,11.8081
63,1,25.4565,1.51988
63,2,4.18888,116.961
63,3,18.4588,118.681
63,4,5.26173,17.8066
63,5,4.34194,84.8769
64,0,1.91203,11.8081
64,1,25.4565,1.51988
64,2,1.07013,52.6675
64,3,8.36507,18.477
64,4,15.2126,116.894
64,5,19.8681,102.977
65,0,1.91203,11.8081
65,1,25.4565,1.51988
65,2,1.07013,52.6675
65,3,8.36507,18.477
65,4,15.2126,116.894
65,5,3.63012,93.9092
66,0,1.91203,11.8081
66,1,25.4565,1.51988
66,2,1.07013,52.6675
66,3,8.36507,18.477
66,4,15.2126,116.894
66,5,22.9824,49.1986
67,0,1.91203,11.8081
67,1,25.4565,1.51988
67,2,1.07013,52.6675
67,3,8.36507,18.477
67,4,15.2126,116.894
67,5,9.70384,134.635
68,0,1.91203,11.8081
68,1,25.4565,1.51988
68,2,1.07013,52.6675
68,3,8.36507,18.477
68,4,17.7589,52.0154
68,5,3.73108,104.291
69,0,1.91203,11.8081
69,1,25.4565,1.51988
69,2,1.07013,52.6675
69,3,8.36507,18.477
69,4,17.7589,52.0154
69,5,21.997,113.111
70,0,1.91203,11.8081
70,1,25.4565,1.51988
70,2,1.07013,52.6675
70,3,8.36507,18.477
70,4,17.7589,52.0154
70,5,0.383066,38.1715
71,0,1.91203,11.8081
71,1,25.4565,1.51988
71,2,1.07013,52.6675
71,3,8.36507,18.477
71,4,17.7589,52.0154
71,5,9.70919,67.4851
72,0,1.91203,11.8081
72,1,25.4565,1.51988
72,2,1.07013,52.6675
72,3,8.36507,18.477
72,4,12.0527,2.32993
72,5,0.359394,26.4875
73,0,1.91203,11.8081
73,1,25.4565,1.51988
73,2,1.07013,52.6675
73,3,8.36507,18.477
73,4,12.0527,2.32993
73,5,4.3033,134.989
74,0,1.91203,11.8081
74,1,25.4565,1.51988
74,2,1.07013,52.6675
74,3,8.36507,18.477
74,4,12.0527,2.32993
74,5,15.5489,82.8962
75,0,1.91203,11.8081
75,1,25.4565,1.51988
75,2,1.07013,52.6675
75,3,8.36507,18.477
75,4,12.0527,2.32993
75,5,2.91943,54.1528
76,0,1.91203,11.8081
76,1,25.4565,1.51988
76,2,1.07013,52.6675
76,3,8.36507,18.477
76,4,20.8819,14.8509
76,5,0.246119,8.35134
77,0,1.91203,11.8081
77,1,25.4565,1.51988
77,2,1.07013,52.6675
77,3,8.36507,18.477
77,4,20.8819,14.8509
77,5,16.1844,102.033
78,0,1.91203,11.8081
78,1,25.4565,1.51988
78,2,1.07013,52.6675
78,3,8.36507,18.477
78,4,20.8819,14.8509
78,5,2.88931,118.421
79,0,1.91203,11.8081
79,1,25.4565,1.51988
79,2,1.07013,52.6675
79,3,8.36507,18.477
79,4,20.8819,14.8509
79,5,6.39765,131.293
80,0,1.91203,11.8081
80,1,25.4565,1.51988
80,2,1.07013,52.6675
80,3,14.3435,131.076
80,4,2.07542,49.2534
80,5,12.3758,57.8525
81,0,1.91203,11.8081
81,1,25.4565,1.51988
81,2,1.07013,52.6675
81,3,14.3435,131.076
81,4,2.07542,49.2534
81,5,13.0351,53.9899
82,0,1.91203,11.8081
82,1,25.4565,1.51988
82,2,1.07013,52.6675
82,3,14.3435,131.076
82,4,2.07542,49.2534
82,5,18.5555,131.186
83,0,1.91203,11.8081
83,1,25.4565,1.51988
83,2,1.07013,52.6675
83,3,14.3435,131.076
83,4,2.07542,49.2534
83,5,6.69503,128.577
84,0,1.91203,11.8081
84,1,25.4565,1.51988
84,2,1.07013,52.6675
84,3,14.3435,131.076
84,4,1.17124,49.6392
84,5,14.8161,15.5311
85,0,1.91203,11.8081
85,1,25.4565,1.51988
85,2,1.07013,52.6675
85,3,14.3435,131.076
85,4,1.17124,49.6392
85,5,15.8926,87.6873
86,0,1.91203,11.8081
86,1,25.4565,1.51988
86,2,1.07013,52.6675
86,3,14.3435,131.076
86,4,1.17124,49.6392
86,5,9.30844,147.702
87,0,1.91203,11.8081
87,1,25.4565,1.51988
87,2,1.07013,52.6675
87,3,14.3435,131.076
87,4,1.17124,49.6392
87,5,0.89656,55.7759
88,0,1.91203,11.8081
88,1,25.4565,1.51988
88,2,1.07013,52.6675
88,3,14.3435,131.076
88,4,1.56617,122.264
88,5,4.19292,29.9992
89,0,1.91203,11.8081
89,1,25.4565,1.51988
89,2,1.07013,52.6675
89,3,14.3435,131.076
89,4,1.56617,122.264
89,5,7.06595,113.895
90,0,1.91203,11.8081
90,1,25.4565,1.51988
90,2,1.07013,52.6675
90,3,14.3435,131.076
90,4,1.56617,122.264
90,5,19.5685,57.608
91,0,1.91203,11.8081
91,1,25.4565,1.51988
91,2,1.07013,52.6675
91,3,14.3435,131.076
91,4,1.56617,122.264
91,5,3.12827,114.315
92,0,1.91203,11.8081
92,1,25.4565,1.51988
92,2,1.07013,52.6675
92,3,14.3435,131.076
92,4,21.5688,45.5557
92,5,11.4329,111.42
93,0,1.91203,11.8081
93,1,25.4565,1.51988
93,2,1.07013,52.6675
93,3,14.3435,131.076
93,4,21.5688,45.5557
93,5,11.5003,82.6284
94,0,1.91203,11.8081
94,1,25.4565,1.51988
94,2,1.07013,52.6675
94,3,14.3435,131.076
94,4,21.5688,45.5557
94,5,13.8391,103.257
95,0,1.91203,11.8081
95,1,25.4565,1.51988
95,2,1.07013,52.6675
95,3,14.3435,131.076
95,4,21.5688,45.5557
95,5,11.0797,1.23985
96,0,1.91203,11.8081
96,1,25.4565,1.51988
96,2,1.07013,52.6675
96,3,25.6957,20.2389
96,4,14.5097,35.1152
96,5,1.92573,139.124
97,0,1.91203,11.8081
97,1,25.4565,1.51988
97,2,1.07013,52.6675
97,3,25.6957,20.2389
97,4,14.5097,35.1152
97,5,9.57315,118.161
98,0,1.91203,11.8081
98,1,25.4565,1.51988
98,2,1.07013,52.6675
98,3,25.6957,20.2389
98,4,14.5097,35.1152
98,5,20.8537,93.8549
99,0,1.91203,11.8081
99,1,25.4565,1.51988
99,2,1.07013,52.6675
99,3,25.6957,20.2389
99,4,14.5097,35.1152
99,5,16.7678,55.7869
100,0,1.91203,11.8081
100,1,25.4565,1.51988
100,2,1.07013,52.6675
100,3,25.6957,20.2389
100,4,16.8372,7.36044
100,5,18.9602,38.4254
101,0,1.91203,11.8081
101,1,25.4565,1.51988
101,2,1.07013,52.6675
101,3,25.6957,20.2389
101,4,16.8372,7.36044
101,5,24.8689,13.0885
102,0,1.91203,11.8081
102,1,25.4565,1.51988
102,2,1.07013,52.6675
102,3,25.6957,20.2389
102,4,16.8372,7.36044
102,5,6.26217,148.647
103,0,1.91203,11.8081
103,1,25.4565,1.51988
103,2,1.07013,52.6675
103,3,25.6957,20.2389
103,4,16.8372,7.36044
103,5,11.9365,60.3178
104,0,1.91203,11.8081
104,1,25.4565,1.51988
104,2,1.07013,52.6675
104,3,25.6957,20.2389
104,4,12.3243,143.116
104,5,4.96529,109.629
105,0,1.91203,11.8081
105,1,25.4565,1.51988
105,2,1.07013,52.6675
105,3,25.6957,20.2389
105,4,12.3243,143.116
105,5,4.19688,141.541
106,0,1.91203,11.8081
106,1,25.4565,1.51988
106,2,1.07013,52.6675
106,3,25.6957,20.2389
106,4,12.3243,143.116
106,5,2.98783,42.2605
107,0,1.91203,11.8081
107,1,25.4565,1.51988
107,2,1.07013,52.6675
107,3,25.6957,20.2389
107,4,12.3243,143.116
107,5,18.3485,83.1968
108,0,1.91203,11.8081
108,1,25.4565,1.51988
108,2,1.07013,52.6675
108,3,25.6957,20.2389
108,4,13.203,103.509
108,5,0.637861,22.2045
109,0,1.91203,11.8081
109,1,25.4565,1.51988
109,2,1.07013,52.6675
109,3,25.6957,20.2389
109,4,13.203,103.509
109,5,2.74304,83.5209
110,0,1.91203,11.8081
110,1,25.4565,1.51988
110,2,1.07013,52.6675
110,3,25.6957,20.2389
110,4,13.203,103.509
110,5,21.7467,79.7467
111,0,1.91203,11.8081
111,1,25.4565,1.51988
111,2,1.07013,52.6675
111,3,25.6957,20.2389
111,4,13.203,103.509
111,5,14.6919,136.572
112,0,1.91203,11.8081
112,1,25.4565,1.51988
112,2,1.07013,52.6675
112,3,1.82392,131.076
112,4,16.5713,60.8691
112,5,11.9375,139.991
113,0,1.91203,11.8081
113,1,25.4565,1.51988
113,2,1.07013,52.6675
113,3,1.82392,131.076
113,4,16.5713,60.8691
113,5,18.1537,39.18
114,0,1.91203,11.8081
114,1,25.4565,1.51988
114,2,1.07013,52.6675
114,3,1.82392,131.076
114,4,16.5713,60.8691
114,5,14.5332,51.4705
115,0,1.91203,11.8081
115,1,25.4565,1.51988
115,2,1.07013,52.6675
115,3,1.82392,131.076
115,4,16.5713,60.8691
115,5,16.4609,43.2313
116,0,1.91203,11.8081
116,1,25.4565,1.51988
116,2,1.07013,52.6675
116,3,1.82392,131.076
116,4,5.74246,40.7868
116,5,15.582,88.4412
117,0,1.91203,11.8081
117,1,25.4565,1.51988
117,2,1.07013,52.6675
117,3,1.82392,131.076
117,4,5.74246,40.7868
117,5,9.7621,126.024
118,0,1.91203,11.8081
118,1,25.4565,1.51988
118,2,1.07013,52.6675
118,3,1.82392,131.076
118,4,5.74246,40.7868
118,5,15.0952,125.184
119,0,1.91203,11.8081
119,1,25.4565,1.51988
119,2,1.07013,52.6675
119,3,1.82392,131.076
119,4,5.74246,40.7868
119,5,6.29922,115.734
120,0,1.91203,11.8081
120,1,25.4565,1.51988
120,2,1.07013,52.6675
120,3,1.82392,131.076
120,4,15.9526,63.4857
120,5,14.701,60.5544
121,0,1.91203,11.8081
121,1,25.4565,1.51988
121,2,1.07013,52.6675
121,3,1.82392,131.076
121,4,15.9526,63.4857
121,5,18.5943,102.051
122,0,1.91203,11.8081
122,1,25.4565,1.51988
122,2,1.07013,52.6675
122,3,1.82392,131.076
122,4,15.9526,63.4857
122,5,17.8212,63.1316
123,0,1.91203,11.8081
123,1,25.4565,1.51988
123,2,1.07013,52.6675
123,3,1.82392,131.076
123,4,15.9526,63.4857
123,5,6.10965,106.495
124,0,1.91203,11.8081
124,1,25.4565,1.51988
124,2,1.07013,52.6675
124,3,1.82392,131.076
124,4,10.1562,29.7991
124,5,14.7916,51.0732
125,0,1.91203,11.8081
125,1,25.4565,1.51988
125,2,1.07013,52.6675
125,3,1.82392,131.076
125,4,10.1562,29.7991
125,5,6.93607,60.7981
126,0,1.91203,11.8081
126,1,25.4565,1.51988
126,2,1.07013,52.6675
126,3,1.82392,131.076
126,4,10.1562,29.7991
126,5,22.6754,124.777
127,0,1.91203,11.8081
127,1,25.4565,1.51988
127,2,1.07013,52.6675
127,3,1.82392,131.076
127,4,10.1562,29.7991
127,5,8.21081,49.6902
128,0,1.91203,11.8081
128,1,25.4565,1.51988
128,2,20.4718,128.859
128,3,5.61019,104.997
128,4,5.26574,11.0489
128,5,19.893,2.10298
129,0,1.91203,11.8081
129,1,25.4565,1.51988
129,2,20.4718,128.859
129,3,5.61019,104.997
129,4,5.26574,11.0489
129,5,15.4042,48.6125
130,0,1.91203,11.8081
130,1,25.4565,1.51988
130,2,20.4718,128.859
130,3,5.61019,104.997
130,4,5.26574,11.0489
130,5,9.28607,33.837
131,0,1.91203,11.8081
131,1,25.4565,1.51988
131,2,20.4718,128.859
131,3,5.61019,104.997
131,4,5.26574,11.0489
131,5,15.9196,143.469
132,0,1.91203,11.8081
132,1,25.4565,1.51988
132,2,20.4718,128.859
132,3,5.61019,104.997
132,4,14.1812,99.9142
132,5,21.1949,148.164
133,0,1.91203,11.8081
133,1,25.4565,1.51988
133,2,20.4718,128.859
133,3,5.61019,104.997
133,4,14.1812,99.9142
133,5,20.7122,59.3661
134,0,1.91203,11.8081
134,1,25.4565,1.51988
134,2,20.4718,128.859
134,3,5.61019,104.997
134,4,14.1812,99.9142
134,5,21.3803,5.83482
135,0,1.91203,11.8081
135,1,25.4565,1.51988
135,2,20.4718,128.859
135,3,5.61019,104.997
135,4,14.1812,99.9142
135,5,4.35064,58.1614
136,0,1.91203,11.8081
136,1,25.4565,1.51988
136,2,20.4718,128.859
136,3,5.61019,104.997
136,4,2.31899,52.2868
136,5,11.5075,132.375
137,0,1.91203,11.8081
137,1,25.4565,1.51988
137,2,20.4718,128.859
137,3,5.61019,104.997
137,4,2.31899,52.2868
137,5,1.77018,19.2041
138,0,1.91203,11.8081
138,1,25.4565,1.51988
138,2,20.4718,128.859
138,3,5.61019,104.997
138,4,2.31899,52.2868
138,5,7.8878,45.4606
139,0,1.91203,11.8081
139,1,25.4565,1.51988
139,2,20.4718,128.859
139,3,5.61019,104.997
139,4,2.31899,52.2868
139,5,21.7878,130.843
140,0,1.91203,11.8081
140,1,25.4565,1.51988
140,2,20.4718,128.859
140,3,5.61019,104.997
140,4,19.8926,25.3524
140,5,16.7325,15.7147
141,0,1.91203,11.8081
141,1,25.4565,1.51988
141,2,20.4718,128.859
141,3,5.61019,104.997
141,4,19.8926,25.3524
141,5,7.21774,77.3536
142,0,1.91203,11.8081
142,1,25.4565,1.51988
142,2,20.4718,128.859
142,3,5.61019,104.997
142,4,19.8926,25.3524
142,5,24.3518,89.0108
143,0,1.91203,11.8081
143,1,25.4565,1.51988
143,2,20.4718,128.859
143,3,5.61019,104.997
143,4,19.8926,25.3524
143,5,22.0209,105.258
144,0,1.91203,11.8081
144,1,25.4565,1.51988
144,2,20.4718,128.859
144,3,16.5967,17.1461
144,4,17.6003,121.522
144,5,15.7931,65.9138
145,0,1.91203,11.8081
145,1,25.4565,1.51988
145,2,20.4718,128.859
145,3,16.5967,17.1461
145,4,17.6003,121.522
145,5,0.670948,144.687
146,0,1.91203,11.8081
146,1,25.4565,1.51988
146,2,20.4718,128.859
146,3,16.5967,17.1461
146,4,17.6003,121.522
146,5,17.2902,95.7147
147,0,1.91203,11.8081
147,1,25.4565,1.51988
147,2,20.4718,128.859
147,3,16.5967,17.1461
147,4,17.6003,121.522
147,5,23.9472,72.0291
148,0,1.91203,11.8081
148,1,25.4565,1.51988
148,2,20.4718,128.859
148,3,16.5967,17.1461
148,4,12.9985,110.576
148,5,16.2722,107.65
149,0,1.91203,11.8081
149,1,25.4565,1.51988
149,2,20.4718,128.859
149,3,16.5967,17.1461
149,4,12.9985,110.576
149,5,22.7752,67.226
150,0,1.91203,11.8081
150,1,25.4565,1.51988
150,2,20.4718,128.859
150,3,16.5967,17.1461
150,4,12.9985,110.576
150,5,19.6707,6.49498
151,0,1.91203,11.8081
151,1,25.4565,1.51988
151,2,20.4718,128.859
151,3,16.5967,17.1461
151,4,12.9985,110.576
151,5,21.7338,29.8739
152,0,1.91203,11.8081
152,1,25.4565,1.51988
152,2,20.4718,128.859
152,3,16.5967,17.1461
152,4,16.2563,49.4268
152,5,24.0708,135.6
153,0,1.91203,11.8081
153,1,25.4565,1.51988
153,2,20.4718,128.859
153,3,16.5967,17.1461
153,4,16.2563,49.4268
153,5,8.50685,34.3764
154,0,1.91203,11.8081
154,1,25.4565,1.51988
154,2,20.4718,128.859
154,3,16.5967,17.1461
154,4,16.2563,49.4268
154,5,5.38384,24.7769
155,0,1.91203,11.8081
155,1,25.4565,1.51988
155,2,20.4718,128.859
155,3,16.5967,17.1461
155,4,16.2563,49.4268
155,5,2.63798,127.594
156,0,1.91203,11.8081
156,1,25.4565,1.51988
156,2,20.4718,128.859
156,3,16.5967,17.1461
156,4,1.0628,27.496
156,5,7.01854,56.8599
157,0,1.91203,11.8081
157,1,25.4565,1.51988
157,2,20.4718,128.859
157,3,16.5967,17.1461
157,4,1.0628,27.496
157,5,9.5243,30.9829
158,0,1.91203,11.8081
158,1,25.4565,1.51988
158,2,20.4718,128.859
158,3,16.5967,17.1461
158,4,1.0628,27.496
158,5,25.2843,31.9916
159,0,1.91203,11.8081
159,1,25.4565,1.51988
159,2,20.4718,128.859
159,3,16.5967,17.1461
159,4,1.0628,27.496
159,5,23.6151,86.9846
160,0,1.91203,11.8081
160,1,25.4565,1.51988
160,2,20.4718,128.859
160,3,10.487,72.2325
160,4,14.6539,103.269
160,5,16.9703,140.112
161,0,1.91203,11.8081
161,1,25.4565,1.51988
161,2,20.4718,128.859
161,3,10.487,72.2325
161,4,14.6539,103.269
161,5,14.1565,47.6563
162,0,1.91203,11.8081
162,1,25.4565,1.51988
162,2,20.4718,128.859
162,3,10.487,72.2325
162,4,14.6539,103.269
162,5,14.8766,69.8286
163,0,1.91203,11.8081
163,1,25.4565,1.51988
163,2,20.4718,128.859
163,3,10.487,72.2325
163,4,14.6539,103.269
163,5,20.7455,29.705
164,0,1.91203,11.8081
164,1,25.4565,1.51988
164,2,20.4718,128.859
164,3,10.487,72.2325
164,4,6.04178,5.64377
164,5,4.76293,101.081
165,0,1.91203,11.8081
165,1,25.4565,1.51988
165,2,20.4718,128.859
165,3,10.487,72.2325
165,4,6.04178,5.64377
165,5,16.8014,140.963
166,0,1.91203,11.8081
166,1,25.4565,1.51988
166,2,20.4718,128.859
166,3,10.487,72.2325
166,4,6.04178,5.64377
166,5,18.6464,72.3185
167,0,1.91203,11.8081
167,1,25.4565,1.51988
167,2,20.4718,128.859
167,3,10.487,72.2325
167,4,6.04178,5.64377
167,5,3.61174,96.4454
