PUBLISHDATE,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
12/15/2016,27.825996,27.038303,26.633733,27.112331,28.787092,35.641852,53.079472,65.49788,54.644402,52.725284,53.158755,51.10988,50.076157,48.100426,46.62464,48.740551,57.146882,89.482897,93.711948,90.279311,86.658414,73.628686,56.62468,47.632407
12/16/2016,44.720498,42.790933,41.638502,42.473007,45.005623,57.163191,85.913637,99.540527,69.363047,60.847543,55.096367,51.360594,44.585098,40.971199,38.718859,38.862579,45.935368,59.496197,60.435067,53.764175,49.740837,42.088332,36.915522,32.040419
12/17/2016,30.78054,29.51174,28.927681,28.76015,28.901599,29.71482,32.036375,33.913539,34.711848,35.744705,32.635134,29.825266,27.909357,27.045773,26.233445,26.468773,27.8657,32.402101,30.535226,29.140112,28.409888,26.827767,25.742234,24.423878
12/18/2016,23.07332,22.731988,22.432085,22.216249,22.352594,22.680837,23.042865,24.315708,25.802434,26.582872,26.493282,26.347555,26.377881,26.676832,26.717269,26.782261,29.816945,40.911538,41.147808,40.796463,39.774447,34.637468,30.259586,27.196916
12/19/2016,29.159415,29.140447,28.821927,29.25056,31.445703,40.015257,56.214536,68.394036,58.955305,53.175668,51.977766,48.201785,43.338219,39.159217,37.155733,36.759578,44.793342,71.12819,66.187763,61.378926,56.418863,52.50686,40.220246,31.617281
12/20/2016,30.239787,29.252518,28.787101,28.8564,30.60746,36.380967,55.971545,61.842495,50.244918,42.055804,36.603917,33.148637,30.397731,29.79016,28.854478,29.225777,32.910177,46.08054,43.1772,41.184313,39.709217,36.405162,31.358603,28.301261
12/21/2016,28.053453,27.346054,26.989834,26.981346,27.945011,32.747143,49.510851,55.280264,42.388354,35.850515,32.861219,29.670487,28.31997,27.76208,26.977307,26.965939,28.541393,38.70605,37.926339,37.326438,34.728449,30.831011,27.027324,25.881999
12/22/2016,25.399787,24.460937,23.591758,23.721007,24.073457,25.328066,31.388359,35.45111,31.526188,30.711418,30.859166,29.2584,26.768964,26.664779,26.311437,26.488765,29.105669,40.881238,40.132374,38.920534,35.411284,32.470599,27.066089,26.146497
12/23/2016,25.09847,24.329261,23.853306,23.805889,24.665416,25.905156,30.762686,33.013199,32.858555,32.980064,32.616198,29.524568,28.030709,27.173132,26.104003,26.011566,28.007332,32.926699,31.301719,29.268723,29.183665,27.840103,26.532623,24.97714
12/24/2016,22.970835,22.624017,22.558323,22.403476,22.686362,22.967012,24.031361,24.956385,26.077104,27.931948,28.421317,27.886909,26.295688,25.260767,24.242957,24.15306,25.641972,31.485133,29.553319,28.055248,27.295647,26.010625,24.928204,23.059403
12/25/2016,22.145081,21.542604,21.491736,21.270143,21.475289,21.614525,22.156118,23.35829,24.085179,25.05031,24.743802,24.372377,23.926484,23.222817,22.587804,22.595045,24.082237,29.22628,27.464033,26.878171,26.8283,25.050759,22.744488,21.372519
12/26/2016,20.74125,20.031932,19.905103,19.838727,19.852229,20.465518,21.146643,23.082815,24.542891,25.215784,25.821911,25.526419,24.559371,23.610636,23.042928,23.485195,25.025939,32.829452,27.884805,26.469454,26.356849,24.794558,23.187476,21.216683
12/27/2016,21.43199,20.552733,20.724314,20.684145,20.948914,22.19038,25.167627,26.165074,26.333408,26.77274,27.241199,27.243708,26.299959,25.925512,25.250757,25.672565,26.98971,34.131562,33.92699,32.225593,29.86111,27.453861,25.226681,23.794408
12/28/2016,23.079595,22.488578,22.48041,22.435089,22.70599,24.541969,27.956141,32.135558,29.439288,30.823205,28.975995,27.922127,27.367633,26.537075,25.866021,25.864533,28.377288,39.800895,35.313213,34.658404,33.596768,28.898507,26.202894,24.254167
12/29/2016,23.748976,22.264519,22.057268,22.050911,22.293708,24.363164,27.645967,30.825892,29.645279,31.867513,30.442604,28.903141,28.099448,27.196929,26.427581,26.526577,28.870684,39.449083,34.113949,33.289653,32.638963,30.496719,26.486805,24.642512
12/30/2016,23.586431,22.958644,22.560286,22.690214,23.847077,25.131909,29.827066,32.068001,31.897092,31.659497,32.082074,30.460565,29.03922,28.606411,28.093719,28.143746,32.980566,45.845633,39.293253,35.785453,33.44284,31.973737,27.379378,25.939305
12/31/2016,25.685931,24.715916,24.452692,24.559418,24.558897,25.544128,27.48769,29.872335,30.63249,30.388904,28.760246,27.814648,26.297207,25.54763,25.169299,25.356583,26.700026,32.530809,32.462725,30.258562,29.097401,27.807673,26.239698,24.730782
1/1/2017,25.653469,24.815872,24.701226,24.521597,24.581433,24.864685,26.162828,26.992734,27.062746,27.530659,27.595304,27.401111,26.27029,25.696589,25.493832,25.57672,27.369177,40.151632,37.365938,35.56452,30.10728,27.989866,26.286151,24.818053
1/2/2017,22.848594,22.000129,21.509673,21.525316,21.986233,22.85382,24.75211,26.499667,28.356851,28.699397,30.218216,29.615857,28.148052,27.7661,27.073396,26.917987,30.018391,40.644682,38.098537,35.596984,29.761485,27.512552,25.414725,22.657883
1/3/2017,23.968536,23.040322,22.582965,22.63992,23.20794,24.741117,32.366587,33.955211,32.924995,34.353076,36.666286,37.093522,32.64284,31.187953,29.319862,28.633033,32.065382,41.551384,39.731099,37.953001,31.229697,27.686359,26.035868,23.652361
1/4/2017,23.558684,23.474392,23.107424,23.068663,23.598618,25.807678,30.874625,34.547719,31.227097,31.207161,31.215949,30.043109,28.736589,28.17483,27.584968,27.556904,29.860776,45.275548,46.177416,44.138777,41.962098,36.361075,28.190525,26.961485
1/5/2017,26.587866,26.55062,26.314613,26.532526,27.907859,31.088127,50.850295,52.347539,48.496963,46.084904,44.240023,40.579021,35.73472,35.423817,33.930431,34.789923,38.160469,54.112179,54.821218,51.737314,49.579713,45.612423,34.274512,29.315393
1/6/2017,27.525716,27.037966,26.721078,26.83912,27.621313,31.836892,49.731016,53.374731,50.112434,48.268268,45.797035,43.257617,36.709586,35.134048,34.192868,34.479489,38.877957,55.25017,55.308769,52.800631,50.00319,47.552588,36.196463,32.568644
1/7/2017,34.390068,34.224777,32.823057,32.708072,32.812382,33.244537,37.315181,43.050718,47.271578,51.534123,51.338666,47.419345,42.006921,38.877492,35.662636,35.377362,40.484918,56.371409,59.925631,53.824737,51.096858,48.127681,41.44539,35.759243
1/8/2017,39.85588,39.18422,38.849341,39.127113,38.85494,42.498476,47.310478,52.659951,55.436364,54.844444,50.782562,44.377832,41.027656,38.766945,37.287876,37.778528,42.28501,72.434672,74.402316,67.469387,63.027301,56.170885,46.948397,40.022221
1/9/2017,48.623495,50.502516,49.297887,53.720478,58.019807,73.73396,102.003143,108.626475,85.453318,66.46054,56.73975,48.718129,42.903119,41.635228,40.411943,40.1999,43.800052,65.30733,63.876633,57.888577,50.219937,43.190232,38.660179,36.31969
1/10/2017,34.149755,33.003204,32.434041,32.714393,36.47656,41.158534,56.338892,52.739912,44.698415,39.663431,35.344151,34.121228,31.842054,30.00878,29.194603,28.736799,29.944537,39.704939,36.55979,32.548868,31.431711,27.775822,25.984464,25.37617
1/11/2017,24.410405,23.999153,23.650493,23.744616,24.608187,26.263186,34.612104,36.450907,31.858744,30.070641,29.872402,27.39782,26.42441,26.102708,25.934413,26.04527,26.776093,36.971249,34.929438,31.535037,28.695435,26.503735,24.419888,22.756668
1/12/2017,22.442411,22.081375,21.767104,22.00386,22.300188,24.261706,32.525447,32.345641,28.395485,27.618821,28.133953,27.25259,26.459922,26.28496,25.893561,25.638459,26.281234,37.204369,35.111892,32.659914,28.914677,26.931876,24.550909,23.156253
1/13/2017,23.191444,23.204499,23.009209,23.074367,23.273019,24.95637,32.324857,37.622893,35.822617,36.257417,36.902438,35.293632,30.578884,30.060278,27.970684,27.480493,30.639646,42.343961,39.531442,41.441285,39.442167,36.250732,28.151105,26.354146
1/14/2017,26.027692,25.38445,25.386909,25.293801,25.281731,25.946064,28.295245,31.644739,35.110345,40.022909,39.180915,37.603833,34.184987,31.258296,29.52826,29.063089,35.063441,41.332603,40.938657,40.190376,36.30388,31.799866,27.317546,25.25388
1/15/2017,25.53629,25.061553,24.964778,24.783034,24.772882,25.026927,26.34528,27.544514,28.991811,30.233657,30.574728,28.372411,27.571887,26.943748,26.359233,26.420889,29.135485,39.675326,38.870765,39.21118,35.670419,32.201476,27.692674,25.132291
1/16/2017,25.424035,24.610285,24.388749,24.322731,24.880482,27.422062,37.589388,37.861113,38.116865,37.915746,38.871687,37.940681,34.792109,31.056383,30.12215,28.840046,31.22583,42.823161,41.67974,38.358329,34.395811,31.468155,26.442546,24.72085
1/17/2017,23.72671,22.98067,22.750312,22.905725,23.121806,25.25221,36.586176,36.377327,36.100075,34.570369,35.243419,32.998279,30.127622,27.508789,27.554762,27.233979,28.608023,37.687022,37.688625,35.266462,30.633996,27.280025,24.746972,23.084765
1/18/2017,22.886881,22.370521,21.956137,21.934817,22.363982,24.814398,36.752628,36.970721,36.077735,34.48509,36.522672,35.145652,32.343107,29.149454,28.243837,28.056541,30.650802,40.853916,39.342934,38.472204,37.869847,31.494238,26.726643,24.853059
1/19/2017,25.127747,24.403807,24.197909,24.343364,25.050292,27.976057,43.573258,47.587333,39.705275,38.16039,37.545494,36.716193,32.835883,28.334422,27.611957,27.610007,28.808149,41.769348,41.159399,37.534141,36.506247,29.880649,26.063018,25.272755
1/20/2017,24.552273,23.739288,23.739936,23.615787,24.318303,26.255154,40.999007,41.930105,39.339566,39.072198,38.424491,35.347419,31.286758,28.750323,28.161112,28.509484,30.318723,40.925402,40.136975,34.735723,30.763926,27.015833,24.955737,23.230515
1/21/2017,22.280096,21.62756,20.985677,21.072312,21.176054,21.974374,23.688451,25.630553,26.468008,28.307573,28.006576,27.900368,25.736316,24.812024,24.1362,24.028539,24.942529,32.866216,31.096818,27.486238,26.525809,24.998539,23.023187,21.386675
1/22/2017,20.980073,20.462351,20.339339,20.147113,20.366329,20.584897,20.899587,22.637097,23.582022,24.514907,24.622218,25.16506,24.851825,24.361834,23.878626,23.687383,24.703158,31.249687,29.768036,27.676087,25.831478,23.540099,22.016718,20.079792
1/23/2017,19.350355,19.207199,18.648531,18.501566,19.293374,20.794949,28.120389,30.062628,29.655127,32.589521,31.557544,31.169814,30.625092,28.556624,27.509698,27.272036,29.724524,37.349269,36.866096,34.482186,31.941179,27.350338,24.418853,22.817432
1/24/2017,22.736078,22.191162,22.122046,22.004219,22.573407,24.712321,34.498845,34.362289,31.204887,34.379132,32.034565,31.058039,29.216865,27.567259,26.670966,26.384847,27.378171,37.232485,36.870316,32.605982,29.064197,26.454671,24.473063,22.888005
1/25/2017,22.666273,21.877527,21.955766,21.878543,22.129053,24.696486,35.733982,35.370274,31.348483,29.089649,27.281595,26.667801,25.452361,24.784132,24.232564,24.091251,24.923717,34.647842,34.814132,29.627421,27.403899,24.681076,22.952803,22.05282
1/26/2017,20.500498,20.489719,20.006427,20.159142,20.533028,22.48923,27.474257,28.299991,27.060087,26.54209,26.026817,25.766796,25.144012,24.926521,24.721869,24.572722,26.205077,34.753149,34.341349,32.769262,32.529517,27.127559,24.904844,23.41427
1/27/2017,23.097611,22.723719,22.679741,22.72236,23.268706,25.875026,37.168686,39.887143,34.902269,32.128517,32.34198,29.854008,29.808936,28.451164,27.81705,27.56615,29.407299,39.319094,39.48268,37.946445,35.856795,30.105796,26.635142,25.359075
1/28/2017,23.256449,22.810384,22.739476,22.705258,22.817943,23.603957,26.18439,27.876855,28.383994,28.032696,27.135652,26.300418,25.423194,24.517259,24.017698,23.841799,25.238525,30.647674,30.641195,29.329113,28.597385,26.916562,25.184676,23.51017
1/29/2017,22.767549,22.849703,22.551152,22.350053,22.392088,22.799923,24.344588,25.843566,26.375391,26.49307,26.110533,25.627114,24.544207,24.14496,23.620446,23.871623,25.666452,34.008853,33.396416,32.119853,31.104126,27.822561,25.578428,24.477944
1/30/2017,23.507523,23.093463,22.903156,22.957418,24.102433,26.285456,37.459961,39.544411,37.99799,36.670203,34.901589,32.865153,31.316427,29.653392,28.581071,28.436297,30.043506,42.784585,42.412489,39.244723,36.35825,32.335775,27.543617,25.686331
1/31/2017,23.504323,23.397595,23.335519,23.292412,23.566737,25.28684,36.777124,34.97649,29.998239,29.561784,27.69663,26.807543,25.497189,24.739053,24.483242,24.404105,25.385638,30.180416,30.62279,28.585353,28.081787,25.771776,24.169242,23.35755
2/1/2017,21.455651,20.799277,20.692004,20.864174,21.537306,22.54111,29.701766,28.90588,26.458266,26.051284,26.069816,25.191712,24.876813,24.686439,24.257912,24.022147,24.768354,29.43165,32.908854,29.90212,28.809357,25.649801,23.776791,22.082593
2/2/2017,22.199502,21.900206,21.82226,21.987032,22.389819,24.618426,30.197568,33.984894,30.078923,29.305241,28.673412,27.77602,26.561018,26.377136,25.990878,25.730394,26.480621,34.962739,40.008563,37.263858,36.067388,32.128595,26.655942,25.999845
2/3/2017,25.196168,24.843237,24.7319,24.893579,24.95496,27.420159,42.010571,45.34708,35.480062,33.921613,32.331385,31.204876,28.612584,27.545298,26.784788,26.282078,27.634954,33.114555,34.318027,32.77899,31.874246,30.066246,27.385153,26.262182
2/4/2017,26.801365,26.306997,25.713853,25.719479,26.181693,27.619992,32.342913,34.195173,34.351258,34.442981,30.464556,27.773891,25.99226,25.234178,24.634481,24.430167,24.993432,29.452231,33.061312,30.712626,28.360439,26.52513,25.019891,24.171105
2/5/2017,23.786331,23.294733,22.628315,22.581996,22.657233,22.865544,24.251672,24.49659,24.872133,24.943681,24.379529,24.015716,23.780108,23.392817,23.059849,23.09621,23.70517,28.514448,28.241204,26.864999,26.171563,25.419711,24.228027,23.434994
2/6/2017,22.390662,21.973245,21.909348,22.024412,24.248385,27.417413,36.067629,39.372787,35.353022,32.711515,30.943127,29.365821,27.866126,26.800116,26.106759,25.841657,26.616645,32.330707,35.647775,32.478469,29.875048,28.044216,24.842735,23.50197
2/7/2017,21.749004,21.372924,21.275425,20.907735,21.30476,23.208252,29.395831,28.709515,26.216956,25.931557,25.490227,25.518663,24.716622,23.908459,22.991922,22.5814,24.185049,27.638182,28.95491,26.962445,25.870218,24.361661,22.35187,20.777272
2/8/2017,21.649365,21.272206,21.055964,21.007386,21.434614,22.920378,28.489497,30.127594,28.355432,29.077656,28.560992,28.995296,27.679583,27.265211,26.387727,26.054366,26.621796,32.477108,35.61773,33.367375,31.319597,28.06841,24.977203,23.200917
2/9/2017,23.085539,22.783645,22.624079,22.570901,23.184044,25.066424,32.607689,36.457274,34.28581,36.08992,35.751157,35.811464,34.219773,33.78287,32.174414,31.859143,32.585712,42.592222,48.190267,45.712034,42.281859,41.203992,35.825662,31.636649
2/10/2017,30.113958,28.531785,28.146629,28.53523,31.050587,37.314806,55.375434,53.918219,43.90974,39.256193,36.811169,32.307791,28.399679,27.363558,26.515497,26.245936,26.483689,32.183315,37.629886,32.872112,30.018126,27.970973,25.900721,23.981257
2/11/2017,23.516881,23.191323,22.994793,23.153447,23.283987,23.411259,24.749819,25.896693,26.413486,26.779642,26.304555,25.333187,24.129581,23.586277,23.183301,23.024832,22.7678,24.727417,26.425912,24.750023,24.1535,23.253949,22.045806,21.863528
2/12/2017,20.793978,19.975236,19.865685,19.569638,19.584075,19.846086,20.580096,20.864064,21.337568,21.894704,21.793254,21.541417,20.905318,20.608316,20.185735,20.097209,20.889496,23.595966,26.01769,24.432622,23.730887,22.48458,21.642563,20.169086
2/13/2017,19.640891,19.740681,19.862373,20.299164,21.514372,23.310974,30.814746,32.290689,30.791174,30.518854,30.469245,29.814839,28.261905,27.506379,26.49781,26.165102,27.0676,33.393488,38.050735,34.385271,32.94114,30.546799,26.676153,25.275042
2/14/2017,24.114246,23.578265,23.618124,23.374515,23.825024,27.14011,41.727745,42.609549,36.124593,33.842908,31.932185,30.02583,27.476736,26.314278,24.955529,24.310186,25.539936,28.829856,35.647601,32.105529,31.33996,26.729982,24.223637,23.677642
2/15/2017,23.547346,22.694697,22.759429,22.765177,23.136424,24.573047,32.834456,34.386823,30.315105,29.773439,28.942265,27.494317,25.800703,25.419487,25.021342,24.681601,25.985772,32.679666,40.918491,37.52387,36.652339,31.84374,25.9033,25.378065
2/16/2017,26.457111,25.645888,25.897555,26.114697,26.506344,30.127447,44.401139,45.675974,39.906602,36.575274,34.77819,32.838175,29.523305,28.465751,27.198229,26.736129,28.329081,33.975278,44.686642,39.541191,36.929795,34.529048,28.146344,26.96831
2/17/2017,25.190322,24.767282,24.742666,24.74147,25.381832,28.822713,47.045988,44.556768,33.605282,31.032995,29.497815,28.855555,27.434997,25.809,24.802136,24.213681,25.747098,26.914706,31.376414,28.583155,27.247118,26.086973,23.455079,22.390296
2/18/2017,22.483452,22.430209,21.842165,21.813192,22.407393,23.233854,25.392216,28.401237,29.169752,29.633323,27.479813,26.639435,25.293136,24.148115,23.529937,23.333965,23.665277,25.259661,29.665274,27.781119,27.33869,25.078849,23.176128,22.1561
2/19/2017,22.549042,22.150356,21.933352,21.86816,21.917927,21.918037,22.359943,23.867408,25.140571,25.373721,24.829115,24.449701,24.314804,23.750661,23.224361,22.878954,23.252343,28.069263,34.660921,32.226649,28.419888,25.434762,22.829439,21.92922
2/20/2017,22.16447,21.718868,21.586476,21.648625,22.03863,23.941462,29.907702,33.101853,32.430887,32.73258,32.165208,30.413593,27.945101,25.81084,24.652241,24.321393,25.416353,32.02399,37.153432,32.914306,31.616563,27.492527,23.804353,22.727093
2/21/2017,22.493785,21.848847,21.778001,21.908115,22.355,25.193041,35.951071,36.527683,33.03737,31.769866,30.820143,29.165321,27.752082,26.210116,25.293793,25.301415,26.038502,29.88128,37.19552,35.159704,31.587953,26.754152,23.929397,23.57557
2/22/2017,22.569411,21.974223,21.913521,21.706981,21.899945,23.388864,30.55582,31.234748,29.259384,28.292328,28.136524,27.284731,26.086797,24.804874,24.118211,23.850298,24.284609,26.709059,32.53823,29.258292,26.976215,24.418436,23.235959,22.002367
2/23/2017,21.673614,21.508599,21.437166,21.375955,21.648434,22.787875,30.694007,31.603652,30.028516,29.827191,30.60783,28.914613,28.790251,27.491967,26.167269,25.934554,25.934122,28.435656,35.844093,33.543934,29.899282,25.453391,22.729646,21.148309
2/24/2017,18.976227,17.970604,17.629596,17.447362,17.785276,19.912324,26.006444,27.205201,26.273997,25.951099,25.777121,24.849913,24.528065,24.444955,23.504513,23.118964,23.269563,23.950691,27.388581,26.173128,24.039499,21.6078,19.919195,18.620215
2/25/2017,18.777746,18.83829,18.602476,18.590291,18.641154,18.921324,19.943662,21.521828,23.128228,23.919178,24.581457,24.006053,23.385941,23.10557,22.607308,22.379084,22.932711,25.527305,33.341222,34.593439,29.947808,26.998925,23.657531,21.904206
